caso,origine,h,anno,gruppo,chiave,valore
P1|E6|agg|T3,2008,3,2011,aggregati,consumo_tot,10476.0401
P1|E6|agg|T3,2008,3,2011,aggregati,investimento_tot,2591.105591
P1|E6|agg|T3,2008,3,2011,aggregati,importazioni_tot,2555.389413
P1|E6|agg|T3,2008,3,2011,aggregati,scorte_tot,2848.545707
P1|E6|agg|T3,2008,4,2012,investimento_tipo,E,674.4017536
P1|E6|agg|T3,2008,4,2012,investimento_tipo,S,458.5713626
P1|E6|agg|T3,2008,4,2012,investimento_tipo,N,462.3078696
P1|E6|agg|T3,2008,4,2012,investimento_tipo,R,921.3083275
P1|E6|agg|T3,2008,4,2012,stock_tipo,E,5328.888305
P1|E6|agg|T3,2008,4,2012,stock_tipo,S,12305.76137
P1|E6|agg|T3,2008,4,2012,stock_tipo,N,2219.893498
P1|E6|agg|T3,2008,4,2012,stock_tipo,R,18208.43387
P1|E6|agg|T3,2008,4,2012,aggregati,produzione_tot,28993.59619
P1|E6|agg|T3,2008,4,2012,aggregati,consumo_tot,10391.87459
P1|E6|agg|T3,2008,4,2012,aggregati,investimento_tot,2516.589313
P1|E6|agg|T3,2008,4,2012,aggregati,importazioni_tot,2482.935629
P1|E6|agg|T3,2008,4,2012,aggregati,scorte_tot,2750.831718
P1|E6|agg|T3,2008,5,2013,investimento_tipo,E,632.251644
P1|E6|agg|T3,2008,5,2013,investimento_tipo,S,429.9106524
P1|E6|agg|T3,2008,5,2013,investimento_tipo,N,433.4136277
P1|E6|agg|T3,2008,5,2013,investimento_tipo,R,946.4971113
P1|E6|agg|T3,2008,5,2013,stock_tipo,E,5213.47853
P1|E6|agg|T3,2008,5,2013,stock_tipo,S,12301.49416
P1|E6|agg|T3,2008,5,2013,stock_tipo,N,2196.79899
P1|E6|agg|T3,2008,5,2013,stock_tipo,R,18719.16881
P1|E6|agg|T3,2008,5,2013,aggregati,produzione_tot,28765.94186
P1|E6|agg|T3,2008,5,2013,aggregati,consumo_tot,10390.05228
P1|E6|agg|T3,2008,5,2013,aggregati,investimento_tot,2442.073035
P1|E6|agg|T3,2008,5,2013,aggregati,importazioni_tot,2463.208237
P1|E6|agg|T3,2008,5,2013,aggregati,scorte_tot,2373.66659
P1|E6|agg+ind|T1,2008,1,2009,investimento_tipo,E,800.8520824
P1|E6|agg+ind|T1,2008,1,2009,investimento_tipo,S,526.3667461
P1|E6|agg+ind|T1,2008,1,2009,investimento_tipo,N,548.9905951
P1|E6|agg+ind|T1,2008,1,2009,investimento_tipo,R,851.0266983
P1|E6|agg+ind|T1,2008,1,2009,stock_tipo,E,5383.998287
P1|E6|agg+ind|T1,2008,1,2009,stock_tipo,S,12022.4644
P1|E6|agg+ind|T1,2008,1,2009,stock_tipo,N,2145.704077
P1|E6|agg+ind|T1,2008,1,2009,stock_tipo,R,16762.52763
P1|E6|agg+ind|T1,2008,1,2009,aggregati,produzione_tot,29222.49608
P1|E6|agg+ind|T1,2008,1,2009,aggregati,consumo_tot,10390.901
P1|E6|agg+ind|T1,2008,1,2009,aggregati,investimento_tot,2727.236122
P1|E6|agg+ind|T1,2008,1,2009,aggregati,importazioni_tot,2346.047983
P1|E6|agg+ind|T1,2008,1,2009,aggregati,scorte_tot,2659.676204
P1|E6|agg+ind|T1,2008,2,2010,investimento_tipo,E,758.7019728
P1|E6|agg+ind|T1,2008,2,2010,investimento_tipo,S,497.7060359
P1|E6|agg+ind|T1,2008,2,2010,investimento_tipo,N,520.0963532
P1|E6|agg+ind|T1,2008,2,2010,investimento_tipo,R,876.2154821
P1|E6|agg+ind|T1,2008,2,2010,stock_tipo,E,5406.360476
P1|E6|agg+ind|T1,2008,2,2010,stock_tipo,S,12144.91802
P1|E6|agg+ind|T1,2008,2,2010,stock_tipo,N,2155.897375
P1|E6|agg+ind|T1,2008,2,2010,stock_tipo,R,17237.5842
P1|E6|agg+ind|T1,2008,2,2010,aggregati,produzione_tot,28937.19942
P1|E6|agg+ind|T1,2008,2,2010,aggregati,consumo_tot,10390.53492
P1|E6|agg+ind|T1,2008,2,2010,aggregati,investimento_tot,2652.719844
P1|E6|agg+ind|T1,2008,2,2010,aggregati,importazioni_tot,2479.890541
P1|E6|agg+ind|T1,2008,2,2010,aggregati,scorte_tot,2817.623371
P1|E6|agg+ind|T1,2008,3,2011,investimento_tipo,E,716.5518632
P1|E6|agg+ind|T1,2008,3,2011,investimento_tipo,S,469.0453257
P1|E6|agg+ind|T1,2008,3,2011,investimento_tipo,N,491.2021114
P1|E6|agg+ind|T1,2008,3,2011,investimento_tipo,R,901.4042659
P1|E6|agg+ind|T1,2008,3,2011,stock_tipo,E,5384.920731
P1|E6|agg+ind|T1,2008,3,2011,stock_tipo,S,12234.64
P1|E6|agg+ind|T1,2008,3,2011,stock_tipo,N,2140.494985
P1|E6|agg+ind|T1,2008,3,2011,stock_tipo,R,17726.46055
P1|E6|agg+ind|T1,2008,3,2011,aggregati,produzione_tot,28800.80301
P1|E6|agg+ind|T1,2008,3,2011,aggregati,consumo_tot,10314.22715
P1|E6|agg+ind|T1,2008,3,2011,aggregati,investimento_tot,2578.203566
P1|E6|agg+ind|T1,2008,3,2011,aggregati,importazioni_tot,2456.710241
P1|E6|agg+ind|T1,2008,3,2011,aggregati,scorte_tot,2828.277503
P1|E6|agg+ind|T1,2008,4,2012,investimento_tipo,E,674.4017536
P1|E6|agg+ind|T1,2008,4,2012,investimento_tipo,S,440.3846156
P1|E6|agg+ind|T1,2008,4,2012,investimento_tipo,N,491.2021114
P1|E6|agg+ind|T1,2008,4,2012,investimento_tipo,R,926.5930496
P1|E6|agg+ind|T1,2008,4,2012,stock_tipo,E,5325.198916
P1|E6|agg+ind|T1,2008,4,2012,stock_tipo,S,12292.49213
P1|E6|agg+ind|T1,2008,4,2012,stock_tipo,N,2137.242125
P1|E6|agg+ind|T1,2008,4,2012,stock_tipo,R,18228.82595
P1|E6|agg+ind|T1,2008,4,2012,aggregati,produzione_tot,28955.43991
P1|E6|agg+ind|T1,2008,4,2012,aggregati,consumo_tot,10195.76992
P1|E6|agg+ind|T1,2008,4,2012,aggregati,investimento_tot,2532.58153
P1|E6|agg+ind|T1,2008,4,2012,aggregati,importazioni_tot,2456.251937
P1|E6|agg+ind|T1,2008,4,2012,aggregati,scorte_tot,2850.724199
P1|E6|agg+ind|T1,2008,5,2013,investimento_tipo,E,674.4017536
P1|E6|agg+ind|T1,2008,5,2013,investimento_tipo,S,440.3846156
P1|E6|agg+ind|T1,2008,5,2013,investimento_tipo,N,491.2021114
P1|E6|agg+ind|T1,2008,5,2013,investimento_tipo,R,926.5930496
P1|E6|agg+ind|T1,2008,5,2013,stock_tipo,E,5275.528594
P1|E6|agg+ind|T1,2008,5,2013,stock_tipo,S,12348.04192
P1|E6|agg+ind|T1,2008,5,2013,stock_tipo,N,2140.550082
P1|E6|agg+ind|T1,2008,5,2013,stock_tipo,R,18719.16881
P1|E6|agg+ind|T1,2008,5,2013,aggregati,produzione_tot,28493.73814
P1|E6|agg+ind|T1,2008,5,2013,aggregati,consumo_tot,10210.88829
P1|E6|agg+ind|T1,2008,5,2013,aggregati,investimento_tot,2532.58153
P1|E6|agg+ind|T1,2008,5,2013,aggregati,importazioni_tot,2396.507302
P1|E6|agg+ind|T1,2008,5,2013,aggregati,scorte_tot,2373.66659
P1|E6|agg+ind|T2,2008,1,2009,investimento_tipo,E,800.8520824
P1|E6|agg+ind|T2,2008,1,2009,investimento_tipo,S,544.5534931
P1|E6|agg+ind|T2,2008,1,2009,investimento_tipo,N,548.9905951
P1|E6|agg+ind|T2,2008,1,2009,investimento_tipo,R,478.5868916
P1|E6|agg+ind|T2,2008,1,2009,stock_tipo,E,5383.998287
P1|E6|agg+ind|T2,2008,1,2009,stock_tipo,S,12040.65115
P1|E6|agg+ind|T2,2008,1,2009,stock_tipo,N,2145.704077
P1|E6|agg+ind|T2,2008,1,2009,stock_tipo,R,16390.08782
P1|E6|agg+ind|T2,2008,1,2009,aggregati,produzione_tot,28874.61658
P1|E6|agg+ind|T2,2008,1,2009,aggregati,consumo_tot,10720.32059
P1|E6|agg+ind|T2,2008,1,2009,aggregati,investimento_tot,2372.983062
P1|E6|agg+ind|T2,2008,1,2009,aggregati,importazioni_tot,2346.047983
P1|E6|agg+ind|T2,2008,1,2009,aggregati,scorte_tot,2570.616803
P1|E6|agg+ind|T2,2008,2,2010,investimento_tipo,E,788.3860828
P1|E6|agg+ind|T2,2008,2,2010,investimento_tipo,S,515.8927829
P1|E6|agg+ind|T2,2008,2,2010,investimento_tipo,N,520.0963532
P1|E6|agg+ind|T2,2008,2,2010,investimento_tipo,R,453.3981078
P1|E6|agg+ind|T2,2008,2,2010,stock_tipo,E,5437.747193
P1|E6|agg+ind|T2,2008,2,2010,stock_tipo,S,12180.97373
P1|E6|agg+ind|T2,2008,2,2010,stock_tipo,N,2156.721849
P1|E6|agg+ind|T2,2008,2,2010,stock_tipo,R,16451.2402
P1|E6|agg+ind|T2,2008,2,2010,aggregati,produzione_tot,28800.89966
P1|E6|agg+ind|T2,2008,2,2010,aggregati,consumo_tot,10622.96286
P1|E6|agg+ind|T2,2008,2,2010,aggregati,investimento_tot,2277.773327
P1|E6|agg+ind|T2,2008,2,2010,aggregati,importazioni_tot,2479.890541
P1|E6|agg+ind|T2,2008,2,2010,aggregati,scorte_tot,2831.440572
P1|E6|agg+ind|T2,2008,3,2011,investimento_tipo,E,788.3860828
P1|E6|agg+ind|T2,2008,3,2011,investimento_tipo,S,487.2320727
P1|E6|agg+ind|T2,2008,3,2011,investimento_tipo,N,520.0963532
P1|E6|agg+ind|T2,2008,3,2011,investimento_tipo,R,453.3981078
P1|E6|agg+ind|T2,2008,3,2011,stock_tipo,E,5486.273033
P1|E6|agg+ind|T2,2008,3,2011,stock_tipo,S,12288.22512
P1|E6|agg+ind|T2,2008,3,2011,stock_tipo,N,2173.144689
P1|E6|agg+ind|T2,2008,3,2011,stock_tipo,R,16510.92909
P1|E6|agg+ind|T2,2008,3,2011,aggregati,produzione_tot,28608.5503
P1|E6|agg+ind|T2,2008,3,2011,aggregati,consumo_tot,10612.48504
P1|E6|agg+ind|T2,2008,3,2011,aggregati,investimento_tot,2249.112617
P1|E6|agg+ind|T2,2008,3,2011,aggregati,importazioni_tot,2497.124934
P1|E6|agg+ind|T2,2008,3,2011,aggregati,scorte_tot,2839.504679
P1|E6|agg+ind|T2,2008,4,2012,investimento_tipo,E,788.3860828
P1|E6|agg+ind|T2,2008,4,2012,investimento_tipo,S,487.2320728
P1|E6|agg+ind|T2,2008,4,2012,investimento_tipo,N,520.0963533
P1|E6|agg+ind|T2,2008,4,2012,investimento_tipo,R,453.3981078
P1|E6|agg+ind|T2,2008,4,2012,stock_tipo,E,5530.143581
P1|E6|agg+ind|T2,2008,4,2012,stock_tipo,S,12391.89999
P1|E6|agg+ind|T2,2008,4,2012,stock_tipo,N,2191.253901
P1|E6|agg+ind|T2,2008,4,2012,stock_tipo,R,16569.18952
P1|E6|agg+ind|T2,2008,4,2012,aggregati,produzione_tot,28599.66805
P1|E6|agg+ind|T2,2008,4,2012,aggregati,consumo_tot,10368.59749
P1|E6|agg+ind|T2,2008,4,2012,aggregati,investimento_tot,2249.112617
P1|E6|agg+ind|T2,2008,4,2012,aggregati,importazioni_tot,2486.702292
P1|E6|agg+ind|T2,2008,4,2012,aggregati,scorte_tot,2818.024683
P1|E6|agg+ind|T2,2008,5,2013,investimento_tipo,E,788.3860828
P1|E6|agg+ind|T2,2008,5,2013,investimento_tipo,S,487.2320728
P1|E6|agg+ind|T2,2008,5,2013,investimento_tipo,N,520.0963533
P1|E6|agg+ind|T2,2008,5,2013,investimento_tipo,R,453.3981078
P1|E6|agg+ind|T2,2008,5,2013,stock_tipo,E,5569.84988
P1|E6|agg+ind|T2,2008,5,2013,stock_tipo,S,12492.15337
P1|E6|agg+ind|T2,2008,5,2013,stock_tipo,N,2209.089157
P1|E6|agg+ind|T2,2008,5,2013,stock_tipo,R,16626.05566
P1|E6|agg+ind|T2,2008,5,2013,aggregati,produzione_tot,28203.51257
P1|E6|agg+ind|T2,2008,5,2013,aggregati,consumo_tot,10326.39843
P1|E6|agg+ind|T2,2008,5,2013,aggregati,investimento_tot,2249.112617
P1|E6|agg+ind|T2,2008,5,2013,aggregati,importazioni_tot,2439.202592
P1|E6|agg+ind|T2,2008,5,2013,aggregati,scorte_tot,2373.66659
P1|E6|agg+ind|T3,2008,1,2009,investimento_tipo,E,800.8520824
P1|E6|agg+ind|T3,2008,1,2009,investimento_tipo,S,544.5534931
P1|E6|agg+ind|T3,2008,1,2009,investimento_tipo,N,548.9905951
P1|E6|agg+ind|T3,2008,1,2009,investimento_tipo,R,851.0266983
P1|E6|agg+ind|T3,2008,1,2009,stock_tipo,E,5383.998287
P1|E6|agg+ind|T3,2008,1,2009,stock_tipo,S,12040.65115
P1|E6|agg+ind|T3,2008,1,2009,stock_tipo,N,2145.704077
P1|E6|agg+ind|T3,2008,1,2009,stock_tipo,R,16762.52763
P1|E6|agg+ind|T3,2008,1,2009,aggregati,produzione_tot,29209.94525
P1|E6|agg+ind|T3,2008,1,2009,aggregati,consumo_tot,10401.90304
P1|E6|agg+ind|T3,2008,1,2009,aggregati,investimento_tot,2745.422869
P1|E6|agg+ind|T3,2008,1,2009,aggregati,importazioni_tot,2346.047983
P1|E6|agg+ind|T3,2008,1,2009,aggregati,scorte_tot,2624.318788
P1|E6|agg+ind|T3,2008,2,2010,investimento_tipo,E,758.7019728
P1|E6|agg+ind|T3,2008,2,2010,investimento_tipo,S,515.8927829
P1|E6|agg+ind|T3,2008,2,2010,investimento_tipo,N,520.0963532
P1|E6|agg+ind|T3,2008,2,2010,investimento_tipo,R,876.2154821
P1|E6|agg+ind|T3,2008,2,2010,stock_tipo,E,5406.744673
P1|E6|agg+ind|T3,2008,2,2010,stock_tipo,S,12180.98763
P1|E6|agg+ind|T3,2008,2,2010,stock_tipo,N,2156.700993
P1|E6|agg+ind|T3,2008,2,2010,stock_tipo,R,17237.5842
P1|E6|agg+ind|T3,2008,2,2010,aggregati,produzione_tot,28995.86269
P1|E6|agg+ind|T3,2008,2,2010,aggregati,consumo_tot,10325.42959
P1|E6|agg+ind|T3,2008,2,2010,aggregati,investimento_tot,2670.906591
P1|E6|agg+ind|T3,2008,2,2010,aggregati,importazioni_tot,2479.890541
P1|E6|agg+ind|T3,2008,2,2010,aggregati,scorte_tot,2841.450132
P1|E6|agg+ind|T3,2008,3,2011,investimento_tipo,E,716.5518632
P1|E6|agg+ind|T3,2008,3,2011,investimento_tipo,S,487.2320727
P1|E6|agg+ind|T3,2008,3,2011,investimento_tipo,N,491.2021114
P1|E6|agg+ind|T3,2008,3,2011,investimento_tipo,R,901.4042659
P1|E6|agg+ind|T3,2008,3,2011,stock_tipo,E,5385.639838
P1|E6|agg+ind|T3,2008,3,2011,stock_tipo,S,12288.1875
P1|E6|agg+ind|T3,2008,3,2011,stock_tipo,N,2143.245858
P1|E6|agg+ind|T3,2008,3,2011,stock_tipo,R,17726.46055
P1|E6|agg+ind|T3,2008,3,2011,aggregati,produzione_tot,28778.40056
P1|E6|agg+ind|T3,2008,3,2011,aggregati,consumo_tot,10313.88762
P1|E6|agg+ind|T3,2008,3,2011,aggregati,investimento_tot,2596.390313
P1|E6|agg+ind|T3,2008,3,2011,aggregati,importazioni_tot,2453.186346
P1|E6|agg+ind|T3,2008,3,2011,aggregati,scorte_tot,2820.159079
P1|E6|agg+ind|T3,2008,4,2012,investimento_tipo,E,716.5518632
P1|E6|agg+ind|T3,2008,4,2012,investimento_tipo,S,458.5713626
P1|E6|agg+ind|T3,2008,4,2012,investimento_tipo,N,491.2021114
P1|E6|agg+ind|T3,2008,4,2012,investimento_tipo,R,926.5930496
P1|E6|agg+ind|T3,2008,4,2012,stock_tipo,E,5369.491766
P1|E6|agg+ind|T3,2008,4,2012,stock_tipo,S,12363.11962
P1|E6|agg+ind|T3,2008,4,2012,stock_tipo,N,2141.874923
P1|E6|agg+ind|T3,2008,4,2012,stock_tipo,R,18228.82595
P1|E6|agg+ind|T3,2008,4,2012,aggregati,produzione_tot,29034.64759
P1|E6|agg+ind|T3,2008,4,2012,aggregati,consumo_tot,10166.81415
P1|E6|agg+ind|T3,2008,4,2012,aggregati,investimento_tot,2592.918387
P1|E6|agg+ind|T3,2008,4,2012,aggregati,importazioni_tot,2479.667364
P1|E6|agg+ind|T3,2008,4,2012,aggregati,scorte_tot,2860.108885
P1|E6|agg+ind|T3,2008,5,2013,investimento_tipo,E,716.5518632
P1|E6|agg+ind|T3,2008,5,2013,investimento_tipo,S,458.5713626
P1|E6|agg+ind|T3,2008,5,2013,investimento_tipo,N,491.2021114
P1|E6|agg+ind|T3,2008,5,2013,investimento_tipo,R,926.5930496
P1|E6|agg+ind|T3,2008,5,2013,stock_tipo,E,5357.453671
P1|E6|agg+ind|T3,2008,5,2013,stock_tipo,S,12435.29243
P1|E6|agg+ind|T3,2008,5,2013,stock_tipo,N,2146.928261
P1|E6|agg+ind|T3,2008,5,2013,stock_tipo,R,18719.16881
P1|E6|agg+ind|T3,2008,5,2013,aggregati,produzione_tot,28538.12642
P1|E6|agg+ind|T3,2008,5,2013,aggregati,consumo_tot,10190.44907
P1|E6|agg+ind|T3,2008,5,2013,aggregati,investimento_tot,2592.918387
P1|E6|agg+ind|T3,2008,5,2013,aggregati,importazioni_tot,2415.669522
P1|E6|agg+ind|T3,2008,5,2013,aggregati,scorte_tot,2373.66659
P1|E6|ind|T1,2008,1,2009,investimento_tipo,E,859.8640812
P1|E6|ind|T1,2008,1,2009,investimento_tipo,S,193.0157166
P1|E6|ind|T1,2008,1,2009,investimento_tipo,N,407.6992632
P1|E6|ind|T1,2008,1,2009,investimento_tipo,R,897.3395247
P1|E6|ind|T1,2008,1,2009,stock_tipo,E,5443.010286
P1|E6|ind|T1,2008,1,2009,stock_tipo,S,11689.11337
P1|E6|ind|T1,2008,1,2009,stock_tipo,N,2004.412745
P1|E6|ind|T1,2008,1,2009,stock_tipo,R,16808.84045
P1|E6|ind|T1,2008,1,2009,aggregati,produzione_tot,29056.57801
P1|E6|ind|T1,2008,1,2009,aggregati,consumo_tot,10637.66938
P1|E6|ind|T1,2008,1,2009,aggregati,investimento_tot,2357.918586
P1|E6|ind|T1,2008,1,2009,aggregati,importazioni_tot,2346.047983
P1|E6|ind|T1,2008,1,2009,aggregati,scorte_tot,2702.797017
P1|E6|ind|T1,2008,2,2010,investimento_tipo,E,859.8640812
P1|E6|ind|T1,2008,2,2010,investimento_tipo,S,193.0157166
P1|E6|ind|T1,2008,2,2010,investimento_tipo,N,413.7874088
P1|E6|ind|T1,2008,2,2010,investimento_tipo,R,897.3395247
P1|E6|ind|T1,2008,2,2010,stock_tipo,E,5558.867826
P1|E6|ind|T1,2008,2,2010,stock_tipo,S,11515.24889
P1|E6|ind|T1,2008,2,2010,stock_tipo,N,1958.036273
P1|E6|ind|T1,2008,2,2010,stock_tipo,R,17303.91271
P1|E6|ind|T1,2008,2,2010,aggregati,produzione_tot,28782.44127
P1|E6|ind|T1,2008,2,2010,aggregati,consumo_tot,10662.79168
P1|E6|ind|T1,2008,2,2010,aggregati,investimento_tot,2364.006731
P1|E6|ind|T1,2008,2,2010,aggregati,importazioni_tot,2479.890541
P1|E6|ind|T1,2008,2,2010,aggregati,scorte_tot,2812.814216
P1|E6|ind|T1,2008,3,2011,investimento_tipo,E,859.8640812
P1|E6|ind|T1,2008,3,2011,investimento_tipo,S,193.0157166
P1|E6|ind|T1,2008,3,2011,investimento_tipo,N,413.7874088
P1|E6|ind|T1,2008,3,2011,investimento_tipo,R,897.3395247
P1|E6|ind|T1,2008,3,2011,stock_tipo,E,5659.943729
P1|E6|ind|T1,2008,3,2011,stock_tipo,S,11344.78608
P1|E6|ind|T1,2008,3,2011,stock_tipo,N,1934.919787
P1|E6|ind|T1,2008,3,2011,stock_tipo,R,17787.13696
P1|E6|ind|T1,2008,3,2011,aggregati,produzione_tot,28855.72855
P1|E6|ind|T1,2008,3,2011,aggregati,consumo_tot,10582.21157
P1|E6|ind|T1,2008,3,2011,aggregati,investimento_tot,2364.006731
P1|E6|ind|T1,2008,3,2011,aggregati,importazioni_tot,2535.218229
P1|E6|ind|T1,2008,3,2011,aggregati,scorte_tot,2863.361133
P1|E6|ind|T1,2008,4,2012,investimento_tipo,E,859.8640812
P1|E6|ind|T1,2008,4,2012,investimento_tipo,S,193.0157166
P1|E6|ind|T1,2008,4,2012,investimento_tipo,N,413.7874088
P1|E6|ind|T1,2008,4,2012,investimento_tipo,R,897.3395247
P1|E6|ind|T1,2008,4,2012,stock_tipo,E,5748.301833
P1|E6|ind|T1,2008,4,2012,stock_tipo,S,11177.70798
P1|E6|ind|T1,2008,4,2012,stock_tipo,N,1925.842859
P1|E6|ind|T1,2008,4,2012,stock_tipo,R,18258.79674
P1|E6|ind|T1,2008,4,2012,aggregati,produzione_tot,28760.25818
P1|E6|ind|T1,2008,4,2012,aggregati,consumo_tot,10367.42662
P1|E6|ind|T1,2008,4,2012,aggregati,investimento_tot,2364.006731
P1|E6|ind|T1,2008,4,2012,aggregati,importazioni_tot,2501.459832
P1|E6|ind|T1,2008,4,2012,aggregati,scorte_tot,2814.776029
P1|E6|ind|T1,2008,5,2013,investimento_tipo,E,859.8640812
P1|E6|ind|T1,2008,5,2013,investimento_tipo,S,193.0157166
P1|E6|ind|T1,2008,5,2013,investimento_tipo,N,413.7874088
P1|E6|ind|T1,2008,5,2013,investimento_tipo,R,897.3395247
P1|E6|ind|T1,2008,5,2013,stock_tipo,E,5825.692483
P1|E6|ind|T1,2008,5,2013,stock_tipo,S,11013.99294
P1|E6|ind|T1,2008,5,2013,stock_tipo,N,1924.994748
P1|E6|ind|T1,2008,5,2013,stock_tipo,R,18719.16881
P1|E6|ind|T1,2008,5,2013,aggregati,produzione_tot,28436.43646
P1|E6|ind|T1,2008,5,2013,aggregati,consumo_tot,10349.37523
P1|E6|ind|T1,2008,5,2013,aggregati,investimento_tot,2364.006731
P1|E6|ind|T1,2008,5,2013,aggregati,importazioni_tot,2458.794499
P1|E6|ind|T1,2008,5,2013,aggregati,scorte_tot,2373.66659
P1|E6|ind|T2,2008,1,2009,investimento_tipo,E,867.5441248
P1|E6|ind|T2,2008,1,2009,investimento_tipo,S,317.5360183
P1|E6|ind|T2,2008,1,2009,investimento_tipo,N,483.9061677
P1|E6|ind|T2,2008,1,2009,investimento_tipo,R,503.7756754
P1|E6|ind|T2,2008,1,2009,stock_tipo,E,5450.69033
P1|E6|ind|T2,2008,1,2009,stock_tipo,S,11813.63368
P1|E6|ind|T2,2008,1,2009,stock_tipo,N,2080.61965
P1|E6|ind|T2,2008,1,2009,stock_tipo,R,16415.27661
P1|E6|ind|T2,2008,1,2009,aggregati,produzione_tot,28995.61907
P1|E6|ind|T2,2008,1,2009,aggregati,consumo_tot,10818.17429
P1|E6|ind|T2,2008,1,2009,aggregati,investimento_tot,2172.761986
P1|E6|ind|T2,2008,1,2009,aggregati,importazioni_tot,2346.047983
P1|E6|ind|T2,2008,1,2009,aggregati,scorte_tot,2734.816473
P1|E6|ind|T2,2008,2,2010,investimento_tipo,E,867.5441248
P1|E6|ind|T2,2008,2,2010,investimento_tipo,S,317.5360183
P1|E6|ind|T2,2008,2,2010,investimento_tipo,N,483.9061677
P1|E6|ind|T2,2008,2,2010,investimento_tipo,R,503.7756754
P1|E6|ind|T2,2008,2,2010,stock_tipo,E,5572.135926
P1|E6|ind|T2,2008,2,2010,stock_tipo,S,11761.37543
P1|E6|ind|T2,2008,2,2010,stock_tipo,N,2080.311937
P1|E6|ind|T2,2008,2,2010,stock_tipo,R,16526.20374
P1|E6|ind|T2,2008,2,2010,aggregati,produzione_tot,28708.11894
P1|E6|ind|T2,2008,2,2010,aggregati,consumo_tot,10788.72606
P1|E6|ind|T2,2008,2,2010,aggregati,investimento_tot,2172.761986
P1|E6|ind|T2,2008,2,2010,aggregati,importazioni_tot,2479.890541
P1|E6|ind|T2,2008,2,2010,aggregati,scorte_tot,2895.028883
P1|E6|ind|T2,2008,3,2011,investimento_tipo,E,867.5441248
P1|E6|ind|T2,2008,3,2011,investimento_tipo,S,317.5360183
P1|E6|ind|T2,2008,3,2011,investimento_tipo,N,483.9061677
P1|E6|ind|T2,2008,3,2011,investimento_tipo,R,503.7756754
P1|E6|ind|T2,2008,3,2011,stock_tipo,E,5677.265802
P1|E6|ind|T2,2008,3,2011,stock_tipo,S,11709.6737
P1|E6|ind|T2,2008,3,2011,stock_tipo,N,2089.637786
P1|E6|ind|T2,2008,3,2011,stock_tipo,R,16634.47618
P1|E6|ind|T2,2008,3,2011,aggregati,produzione_tot,28572.82758
P1|E6|ind|T2,2008,3,2011,aggregati,consumo_tot,10736.5493
P1|E6|ind|T2,2008,3,2011,aggregati,investimento_tot,2172.761986
P1|E6|ind|T2,2008,3,2011,aggregati,importazioni_tot,2538.971378
P1|E6|ind|T2,2008,3,2011,aggregati,scorte_tot,2872.544239
P1|E6|ind|T2,2008,4,2012,investimento_tipo,E,867.5441248
P1|E6|ind|T2,2008,4,2012,investimento_tipo,S,317.5360183
P1|E6|ind|T2,2008,4,2012,investimento_tipo,N,483.9061677
P1|E6|ind|T2,2008,4,2012,investimento_tipo,R,503.7756754
P1|E6|ind|T2,2008,4,2012,stock_tipo,E,5768.554683
P1|E6|ind|T2,2008,4,2012,stock_tipo,S,11658.57873
P1|E6|ind|T2,2008,4,2012,stock_tipo,N,2103.225418
P1|E6|ind|T2,2008,4,2012,stock_tipo,R,16740.15745
P1|E6|ind|T2,2008,4,2012,aggregati,produzione_tot,28568.03063
P1|E6|ind|T2,2008,4,2012,aggregati,consumo_tot,10525.02495
P1|E6|ind|T2,2008,4,2012,aggregati,investimento_tot,2172.761986
P1|E6|ind|T2,2008,4,2012,aggregati,importazioni_tot,2519.9133
P1|E6|ind|T2,2008,4,2012,aggregati,scorte_tot,2794.436061
P1|E6|ind|T2,2008,5,2013,investimento_tipo,E,867.5441248
P1|E6|ind|T2,2008,5,2013,investimento_tipo,S,317.5360183
P1|E6|ind|T2,2008,5,2013,investimento_tipo,N,483.9061677
P1|E6|ind|T2,2008,5,2013,investimento_tipo,R,503.7756754
P1|E6|ind|T2,2008,5,2013,stock_tipo,E,5848.055261
P1|E6|ind|T2,2008,5,2013,stock_tipo,S,11608.13453
P1|E6|ind|T2,2008,5,2013,stock_tipo,N,2118.13466
P1|E6|ind|T2,2008,5,2013,stock_tipo,R,16843.30958
P1|E6|ind|T2,2008,5,2013,aggregati,produzione_tot,28265.93959
P1|E6|ind|T2,2008,5,2013,aggregati,consumo_tot,10451.10765
P1|E6|ind|T2,2008,5,2013,aggregati,investimento_tot,2172.761986
P1|E6|ind|T2,2008,5,2013,aggregati,importazioni_tot,2484.226647
P1|E6|ind|T2,2008,5,2013,aggregati,scorte_tot,2373.66659
P1|E6|ind|T3,2008,1,2009,investimento_tipo,E,859.8640812
P1|E6|ind|T3,2008,1,2009,investimento_tipo,S,193.0157166
P1|E6|ind|T3,2008,1,2009,investimento_tipo,N,407.6992632
P1|E6|ind|T3,2008,1,2009,investimento_tipo,R,897.3395247
P1|E6|ind|T3,2008,1,2009,stock_tipo,E,5443.010286
P1|E6|ind|T3,2008,1,2009,stock_tipo,S,11689.11337
P1|E6|ind|T3,2008,1,2009,stock_tipo,N,2004.412745
P1|E6|ind|T3,2008,1,2009,stock_tipo,R,16808.84045
P1|E6|ind|T3,2008,1,2009,aggregati,produzione_tot,29056.57801
P1|E6|ind|T3,2008,1,2009,aggregati,consumo_tot,10637.66938
P1|E6|ind|T3,2008,1,2009,aggregati,investimento_tot,2357.918586
